target_lab,target_weights
28.836963344923433;53.780461166431536;-80.35093387249401,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
17.866994196920544;10.369126175540588;-35.188489945656876,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75
16.495246213971413;23.324307349137264;-46.614822915313326,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5
16.038306425740465;33.96112369369092;-55.76336284811097,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
24.025332106470877;14.288031324850293;-42.642994390693076,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75
22.256638465139766;26.46926789506729;-53.092362947471926,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.5
21.264320463354437;38.061311609261296;-62.82716018727999,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.5;0.0;0.25
20.996027684906288;48.63077297037116;-71.87782995417973,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0;0.0
27.489191565344967;28.08162586143573;-57.47075830565033,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5
25.794591746683558;40.31821551870873;-67.54649542432534,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.25
25.18524848110855;51.54748676970913;-76.96435292963555,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0
29.919964610739143;42.46173948922344;-70.88534305384783,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25
28.836963344923433;53.780461166431536;-80.35093387249401,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
12.84389128274707;2.614559982333009;-23.609305307772754,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75
6.89465064981426;1.4373563661184279;-18.044271874060975,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5
2.7207706481386573;-0.4899525353787154;-7.528305411598052,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
24.025332106470877;14.288031324850293;-42.642994390693076,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75
17.273709263785292;13.923824894121417;-36.800861234441605,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.5
10.831557364756492;10.984781603936483;-25.396550359408355,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;0.25
5.508648835309856;10.02691330810629;-17.91872593143806,0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75;0.0
27.489191565344967;28.08162586143573;-57.47075830565033,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5
20.020474077317147;26.398952973223672;-47.234011292311216,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.25
14.748628160328852;23.83580831796614;-37.53158008662509,0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0
29.919964610739143;42.46173948922344;-70.88534305384783,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25
23.526598885794563;38.52973999294032;-58.4136348358522,0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
61.32618663044565;35.45883401568256;67.02235606731377,0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0
55.55180224038958;30.075048927099836;59.980976403364004,0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0
50.43705967869954;24.265526267837455;53.25063671766165,0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
58.92265563366166;50.83430024454877;65.44383261606228,0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0
53.54286473139517;43.679383432218835;58.779488010560556,0.0;0.0;0.0;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0
48.73242903507692;38.71051974066558;52.021848286847906,0.0;0.0;0.0;0.0;0.25;0.5;0.25;0.0;0.0;0.0;0.0
44.21425713082162;33.42303223077159;46.138457658173714,0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0
52.172817814275476;54.55700482417547;57.915500083406755,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0
47.21792341214606;48.42493839385609;50.53496469745147,0.0;0.0;0.0;0.0;0.5;0.25;0.25;0.0;0.0;0.0;0.0
42.90488439894299;42.68470527033335;44.11158807563946,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0
46.214383557217516;55.408223069365434;48.80982812310486,0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0
41.59460238672081;49.82509417970185;40.69293054925718,0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
85.15891725592407;3.810548435749739;20.694936642743333,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0
72.77907331796466;8.874311319220174;38.03856409867961,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0
60.54309172555769;14.118704928542503;47.551096690349404,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
78.8233186172367;27.213567616692856;-1.6161849031637754,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0
66.88659583560506;30.18610264236926;19.661617814376363,0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.5;0.0;0.0;0.0
56.72799532675164;30.82386927088987;39.615225980496625,0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.25;0.0;0.0;0.0
44.21425713082162;33.42303223077159;46.138457658173714,0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0
62.85707620390839;47.54944209068979;1.024975710165088,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0
53.402019520137216;44.58609022237747;26.81171119755016,0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.25;0.0;0.0;0.0
42.90488439894299;42.68470527033335;44.11158807563946,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0
50.75880306639823;56.59202465522745;11.488336866580372,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0
41.59460238672081;49.82509417970185;40.69293054925718,0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
18.110853684437217;12.752840214923955;-34.10142696560345,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0
25.5495998774661;-7.680764091340358;-1.1226468000285594,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0
34.50999300787477;-4.136951645014708;25.868197501156676,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
16.399445773979515;41.916048629226374;-58.317606666540826,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0
21.430316213391023;12.636561606988034;-17.298199062327647,0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.5;0.0;0.0
32.10719577902954;9.937133597824193;21.50716594703155,0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.25;0.0;0.0
44.21425713082162;33.42303223077159;46.138457658173714,0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0
19.63152098571844;35.31819819934404;-34.704476368525484,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0
29.82431744215097;25.428029560252142;13.205712039534479,0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.25;0.0;0.0
42.90488439894299;42.68470527033335;44.11158807563946,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0
28.192311773971873;39.27038314803949;0.5482189828850736,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0
41.59460238672081;49.82509417970185;40.69293054925718,0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
8.82410291949763;-1.0259795936656686;11.54749994444137,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0
21.796271972797335;2.4220496351362586;26.92372921323498,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0
33.83310708654784;9.143451430631444;37.23535846751195,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
7.451805111631355;16.510791232636866;6.527446899046785,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0
19.59249966474809;16.264571386780474;23.15906730936863,0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.5;0.0
32.2448190934972;22.653947025707417;36.02184284636241,0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.25;0.0
44.21425713082162;33.42303223077159;46.138457658173714,0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0
19.185736293153013;30.04039103663747;18.67403157743212,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0
30.88101651583009;34.15723444308877;32.832722587809485,0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.25;0.0
42.90488439894299;42.68470527033335;44.11158807563946,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0
30.115140812618726;43.07120512467832;27.252640080430435,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0
41.59460238672081;49.82509417970185;40.69293054925718,0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
23.593526527328258;-12.75586811914925;-8.844136747440634,0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75
29.205055614746946;-18.334466183554998;9.88400318704603,0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5
35.93842821963518;-7.780815615856057;28.62045966396629,0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
18.827576386130133;15.266282539683957;-34.23672928540136,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75
24.961451529937413;1.1106470453596529;-5.209687512406735,0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.5
33.47815341972979;6.648998298796199;24.374469615685268,0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.25
44.21425713082162;33.42303223077159;46.138457658173714,0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0;0.0;0.0
22.179831646056762;22.67529218996378;-20.68514631933057,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5
31.314856045977614;22.07727747294397;17.128830506984038,0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.25
42.90488439894299;42.68470527033335;44.11158807563946,0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0
29.55781944691205;36.12166723520713;6.545703642872603,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25
41.59460238672081;49.82509417970185;40.69293054925718,0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
90.01477255362954;1.7214551366412367;38.35615323918149,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0;0.0
81.81099720629652;11.29728165605659;64.14777784574517,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0
74.53273619465801;25.2815365956327;74.47461826288891,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
78.8233186172367;27.213567616692856;-1.6161849031637754,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0
71.79737830302246;29.18263614151967;35.31457267505908,0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.5;0.0;0.0;0.0
65.48178281909834;37.81385111651997;57.7852091502715,0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.25;0.0;0.0;0.0
58.92265563366166;50.83430024454877;65.44383261606228,0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0
62.85707620390839;47.54944209068979;1.024975710165088,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0
58.15685822517504;46.27030713480173;40.604248391020256,0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.25;0.0;0.0;0.0
52.172817814275476;54.55700482417547;57.915500083406755,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0
50.75880306639823;56.59202465522745;11.488336866580372,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0
46.214383557217516;55.408223069365434;48.80982812310486,0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
21.721802538509444;-3.93888919196439;-17.037210645338153,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0
33.27201522216784;-20.441978816364642;22.056323739599137,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0
46.49591182976006;-3.4082245361680696;47.84433717824938,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
16.399445773979515;41.916048629226374;-58.317606666540826,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0
24.73627074275729;3.7064878353754716;-2.1519226037165273,0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.5;0.0;0.0
39.736441575149584;12.047653063125303;38.53277283447581,0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.0;0.25;0.0;0.0
58.92265563366166;50.83430024454877;65.44383261606228,0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0
19.63152098571844;35.31819819934404;-34.704476368525484,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0
33.477764422576755;22.874886440356708;26.246539169568074,0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.25;0.0;0.0
52.172817814275476;54.55700482417547;57.915500083406755,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0
28.192311773971873;39.27038314803949;0.5482189828850736,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0
46.214383557217516;55.408223069365434;48.80982812310486,0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
12.960499387526486;-3.106376886050963;19.083309082195633,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0
29.588608139291352;4.388309510751393;38.903680604984224,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0
47.38458842548617;19.508370748096414;55.03752908108612,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
7.451805111631355;16.510791232636866;6.527446899046785,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0
23.130377254159228;16.898235561352394;30.891373162650275,0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.5;0.0
40.655087463018376;30.413193855843428;48.492671379954736,0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.25;0.0
58.92265563366166;50.83430024454877;65.44383261606228,0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0
19.185736293153013;30.04039103663747;18.67403157743212,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0
34.65549470195372;36.838370069862705;40.96866033040823,0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.25;0.0
52.172817814275476;54.55700482417547;57.915500083406755,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0
30.115140812618726;43.07120512467832;27.252640080430435,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0
46.214383557217516;55.408223069365434;48.80982812310486,0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
27.53541659574104;-23.417867457707906;4.835045320540554,0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75
36.67038355627773;-28.785396866308155;28.80355344634745,0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5
48.13097131906865;-7.308034076449143;49.522783404809225,0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
18.827576386130133;15.266282539683957;-34.23672928540136,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75
28.67630449172966;-6.105935153223857;8.099268583523534,0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.5
40.93265842282612;8.508655788306092;40.54309898396422,0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.25
58.92265563366166;50.83430024454877;65.44383261606228,0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0
22.179831646056762;22.67529218996378;-20.68514631933057,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5
34.653949977481766;19.81777390973083;28.762144517577713,0.0;0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.25
52.172817814275476;54.55700482417547;57.915500083406755,0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0
29.55781944691205;36.12166723520713;6.545703642872603,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.25
46.214383557217516;55.408223069365434;48.80982812310486,0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
37.47177749724922;37.194259996332164;-74.24350891760959,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.75;0.0;0.0
56.51694249810291;16.876100464424837;-60.20375794489175,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0
77.00767299381772;1.3909360922369496;-31.518433033407888,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.25;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
16.399445773979515;41.916048629226374;-58.317606666540826,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.75;0.0;0.0
33.70116750113946;38.7891015089821;-58.630146834524,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.5;0.0;0.0
54.44598150617759;30.454150885571295;-30.362315048317832,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.25;0.0;0.0
78.8233186172367;27.213567616692856;-1.6161849031637754,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0
19.63152098571844;35.31819819934404;-34.704476368525484,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0
39.54808891480064;44.22120301212948;-20.298667925958902,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.25;0.25;0.0;0.0
62.85707620390839;47.54944209068979;1.024975710165088,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0
28.192311773971873;39.27038314803949;0.5482189828850736,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.25;0.0;0.0
50.75880306639823;56.59202465522745;11.488336866580372,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
26.5939039137249;1.9460279584419815;-1.382230754304048,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.75;0.0
51.62324272348235;2.139282361418693;-2.326054278720502,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0
75.07288867487385;1.6381647309470226;-2.288140481528944,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.25;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
7.451805111631355;16.510791232636866;6.527446899046785,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.75;0.0
32.31712283835158;25.17856147679004;-0.784185857924069,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.5;0.0
55.020407066151975;29.819784500542568;-1.9526626089708232,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.0;0.25;0.0
78.8233186172367;27.213567616692856;-1.6161849031637754,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75;0.0;0.0;0.0
19.185736293153013;30.04039103663747;18.67403157743212,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0
41.08852828656685;43.94111585659075;7.181722668322676,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.25;0.0;0.25;0.0
62.85707620390839;47.54944209068979;1.024975710165088,0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0
30.115140812618726;43.07120512467832;27.252640080430435,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.25;0.0
50.75880306639823;56.59202465522745;11.488336866580372,0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
46.9229260702558;-4.9502025761437025;-37.52508705026125,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.75
64.96781863502338;-10.222935234479591;-34.661833972164516,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5
80.72032460655628;-8.878533485926765;-20.48868409395923,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.25
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
18.827576386130133;15.266282539683957;-34.23672928540136,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.75
39.51832430626154;14.755614834154663;-35.477828824594624,0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.5
