target_lab,target_weights
55.8589757646254;27.802036183891598;-60.60982903064702,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0
25.062470628571518;42.05049374268566;-63.25002481112351,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
42.69731543284229;-4.189573890838183;-35.98551512566108,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8
58.36258594936049;-8.600824066753054;-37.225383667084785,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6
70.99699812571039;-10.580168915863219;-30.175801869454943,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4
84.26506526664068;-7.80529723594009;-16.630747540437053,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
23.33270421449828;10.591451033501176;-38.678907547655264,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8
43.70144237126676;10.352991920028531;-52.543645824085885,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.6
57.26573946715071;3.2955096917891558;-46.20396728450689,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.4;0.0;0.0;0.4
69.94317441043442;1.9970273898002877;-36.62467515533954,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.6;0.0;0.0;0.2
84.59291305143435;4.574935240445443;-20.214414823253037,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0;0.0
26.144106668169535;22.418314939453204;-51.69722780149514,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6
42.98683284380004;21.11325944625908;-60.6117267827166,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.4
56.25751826929887;16.062848386341923;-54.46399694451316,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.2
69.82811212372225;13.98707300100116;-41.602669011140314,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0
28.29859162869267;34.39492345827308;-63.40882929618342,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4
43.07905517795444;31.66154619768047;-67.31483709058865,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.2
55.8589757646254;27.802036183891598;-60.60982903064702,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0
30.367744741380612;44.99599201254318;-73.09945894972154,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1.3431488327474241;2.3243416050306305;-9.539943220473408,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0
3.3002504316079317;10.741476495940343;-25.999745551649866,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0
6.674291447821794;25.210602737439455;-40.664994512957605,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0
11.32970673047987;34.64284450945636;-52.5472864629218,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
4.210346406151885;5.901422099101203;-13.076533356375093,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0
6.840586440516699;16.276530227449918;-27.593174535510368,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.6;0.0
13.080885623826003;30.087592917343724;-49.634336984456,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.4;0.4;0.0
16.507774385835425;39.615463662108915;-60.71239049602153,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.2;0.0
20.25614854789056;47.77613310110929;-70.66481984066777,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0
10.914227347582628;18.35200144359776;-29.441499097737474,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0
14.43647292477213;28.195971825892062;-44.05556143592175,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.4;0.0
18.649343283479908;39.25974611423186;-60.29263813345545,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.2;0.0
23.66039501100638;50.600902891379526;-75.31185039326523,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0
18.19624173394552;29.567182273303487;-45.697561610258894,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0
22.062917468112545;40.24576500892063;-62.09575719400203,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.2;0.2;0.0
26.71911065238924;52.498234978771904;-78.57175784610035,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0
25.062470628571518;42.05049374268566;-63.25002481112351,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2;0.0
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
18.029138248072783;8.69825727926085;-33.60212125327378,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8
17.031168815554253;17.757162699976544;-41.81657634604352,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6
16.255049587703695;27.538283518700357;-50.255100472260054,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4
16.00308257402351;36.27123907581159;-57.739895025770096,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
23.33270421449828;10.591451033501176;-38.678907547655264,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8
21.89473274542734;21.203388453134213;-48.017436962720396,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.6
21.141780913782732;32.31012053092449;-58.06088908802028,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.4;0.0;0.4
20.66126393254217;40.06728957978262;-64.44883497261468,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.6;0.0;0.2
20.25614854789056;47.77613310110929;-70.66481984066777,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0
26.144106668169535;22.418314939453204;-51.69722780149514,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6
25.01151925868674;31.959467269184472;-59.712691960026675,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.2;0.0;0.4
23.839141694611115;41.91879281428149;-67.7569306894446,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.2
23.66039501100638;50.600902891379526;-75.31185039326523,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0;0.0
28.29859162869267;34.39492345827308;-63.40882929618342,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4
27.321264088802295;43.57656955768402;-71.02434689463709,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.2;0.0;0.2
26.71911065238924;52.498234978771904;-78.57175784610035,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0
30.367744741380612;44.99599201254318;-73.09945894972154,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
14.132558789657462;1.787997693966703;-23.631361620925173,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8
9.034111334892064;2.928128126955351;-21.203936979603938,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6
4.827817510616622;1.0806632114403887;-15.276032259015244,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4
1.9934145439211441;-0.2202472581503967;-5.8305339900148745,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
23.33270421449828;10.591451033501176;-38.678907547655264,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.8
17.52390191139765;12.991141464167521;-36.3968816499862,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.6
14.05824833646859;11.663456242624438;-31.96876923460397,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.4
8.009834265992758;9.328046349202367;-22.08466459610459,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.2
4.210346406151885;5.901422099101203;-13.076533356375093,0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8;0.0
26.144106668169535;22.418314939453204;-51.69722780149514,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6
20.95935638074976;20.225044681017046;-44.43813597005564,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.4
15.04490373571365;20.692437494155865;-37.06827357166262,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.2
10.914227347582628;18.35200144359776;-29.441499097737474,0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0
28.29859162869267;34.39492345827308;-63.40882929618342,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4
22.824846453658644;31.753458681768432;-53.99815995807036,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.2
18.19624173394552;29.567182273303487;-45.697561610258894,0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4;0.0
30.367744741380612;44.99599201254318;-73.09945894972154,0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.2
32.112010421859175;55.57715769733368;-81.89570995877071,0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
62.44285927983623;36.431438342186595;68.40727473657721,0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0
57.81362349008792;32.07807928645495;62.88275676419413,0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0
53.499118848058146;27.496066038175115;57.33577257743278,0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0
49.42681017147308;23.652709716122157;51.880153242098835,0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
60.60862996469871;49.52083335427243;67.22618005203802,0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0
56.076197512919705;44.18072341398738;61.726448485588804,0.0;0.0;0.0;0.0;0.2;0.2;0.6;0.0;0.0;0.0;0.0
51.815349349224874;39.44819155432499;56.45335090763466,0.0;0.0;0.0;0.0;0.2;0.4;0.4;0.0;0.0;0.0;0.0
48.03167027906521;34.875059045362924;51.35579337481568,0.0;0.0;0.0;0.0;0.2;0.6;0.2;0.0;0.0;0.0;0.0
44.535108729356345;31.008513876491506;46.2968731094648,0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0
54.617327548794606;53.59060616030531;60.758869023958674,0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0
50.58351054973582;48.30201904268156;55.42348924996545,0.0;0.0;0.0;0.0;0.4;0.2;0.4;0.0;0.0;0.0;0.0
47.03935224309826;43.986300693000416;49.962795173961716,0.0;0.0;0.0;0.0;0.4;0.4;0.2;0.0;0.0;0.0;0.0
43.46282271303063;39.518512333109825;44.93413292932162,0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0
49.5847954446498;55.12135822248343;54.36832438500049,0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0
45.92762499559466;50.32154021066704;48.49255185091611,0.0;0.0;0.0;0.0;0.6;0.2;0.2;0.0;0.0;0.0;0.0
42.265683726665834;46.15903963389023;42.70925908234676,0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0
45.08472371591982;55.2565282891172;46.629190307325075,0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
88.04922490795988;2.7297440080773505;16.904615174421235,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0
77.67297537593844;6.568466547615781;31.96522202031542,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0
68.07030461243573;10.784202377709883;43.329759826896044,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0
57.7903544886768;15.48719376285268;48.147584010361555,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.2;0.0;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
82.52771402602404;22.054552358312442;-1.5602111665863339,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0
72.59267099287071;24.33958588002161;15.494037443844434,0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.6;0.0;0.0;0.0
63.594696166904626;27.365901853622198;30.028646547960314,0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.4;0.0;0.0;0.0
54.79609893123627;29.63240516930721;41.33974521538111,0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.2;0.0;0.0;0.0
44.535108729356345;31.008513876491506;46.2968731094648,0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0
68.56353146192134;40.751102779461924;-0.7542598860111882,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0
60.208695769620135;41.090398961977584;17.75576135787449,0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.4;0.0;0.0;0.0
52.8157376518178;38.67257706288879;37.14105090686656,0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.2;0.0;0.0;0.0
43.46282271303063;39.518512333109825;44.93413292932162,0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0
57.6446588233495;52.64739380183625;4.345358306733904,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0
50.49775982958579;49.20212404129809;26.49055025844366,0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.2;0.0;0.0;0.0
42.265683726665834;46.15903963389023;42.70925908234676,0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0
48.62895178295267;56.91216045994957;15.060552623312828,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
17.13745359948144;19.33427300088314;-40.96695831479812,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0
22.13671771842227;-2.4540322044996064;-13.6710040215414,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0
29.013687255953776;-9.200652089345063;10.445629792065558,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0
36.512278904059755;-0.9020862572768906;30.12847849038932,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
16.377741456901653;43.23491665854326;-60.90574673895603,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0;0.0
18.7792004740664;17.56479666510666;-31.625886940865,0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.6;0.0;0.0
26.69229245400372;5.864827189048766;1.5004167216582154,0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.4;0.0;0.0
34.96768495277188;12.195823935657046;27.66226280193881,0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.0;0.2;0.0;0.0
44.535108729356345;31.008513876491506;46.2968731094648,0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0
17.649247825827885;37.24592893857476;-45.887744257173466,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0;0.0
24.040924637821036;21.080255795732583;-8.307279418165125,0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.4;0.0;0.0
32.99073050750211;20.211707371407567;24.29564128595434,0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.2;0.0;0.0
43.46282271303063;39.518512333109825;44.93413292932162,0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0
22.39195245426083;35.17910740644914;-21.505384206854174,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0;0.0
31.69138836887855;32.00581807013356;17.389395983188628,0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.2;0.0;0.0
42.265683726665834;46.15903963389023;42.70925908234676,0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0
30.414215406529856;41.43896708363101;7.992285655284803,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
6.332765400726576;-0.9450987609354311;8.235742511949184,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.8;0.0
16.683552482790475;0.8002890190166867;21.34449293228755,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.6;0.0
26.458927967380994;4.629676516750725;30.912561440363458,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.4;0.0
36.108051650134385;11.1673837302122;38.92439886427436,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.2;0.0
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
5.386528516944875;11.863052351470158;4.179063408790262,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8;0.0
14.871228196966452;12.270638202507289;17.22078891173131,0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.6;0.0
25.074347665125337;14.535813268171049;28.559949076744783,0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.4;0.0
34.84532761112994;21.376039130318077;37.836082019912574,0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.0;0.0;0.2;0.0
44.535108729356345;31.008513876491506;46.2968731094648,0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0
14.674048368202609;24.748930796578417;14.22672759201048,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6;0.0
24.257183867372405;28.94167271062709;28.576129286539675,0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.4;0.0
33.5374599892571;30.619469147922185;36.12287665491603,0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.2;0.0
43.46282271303063;39.518512333109825;44.93413292932162,0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0
23.454631101972872;35.53533235962841;21.954542403166965,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4;0.0
32.967765994785296;39.269638627147856;34.02250393680689,0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.0;0.2;0.0
42.265683726665834;46.15903963389023;42.70925908234676,0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0
32.220275033022865;45.38937057945491;28.876233024235475,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
19.312936634389438;-0.41324827279839993;-24.88657164896193,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
22.538360167459267;-10.384816995525515;-12.463739220016922,0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.8
26.642753015213827;-17.26140575958912;1.6703107142749363,0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.6
31.6973243856893;-16.72195032759305;17.710452536029607,0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4
37.5844044642998;-3.933802401924369;32.33845534704457,0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2
45.83013734686718;20.028389728642402;46.87686885739514,0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
18.776986961297006;13.47743560977674;-34.33565141622903,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.8
22.955978232006018;-0.6340286803616924;-13.71099774380763,0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.6
29.959289992163114;-2.1619919286865463;11.305843434834484,0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.4
36.15100269169169;10.090582306959279;30.162388574295008,0.0;0.0;0.0;0.0;0.2;0.6;0.0;0.0;0.0;0.0;0.2
44.535108729356345;31.008513876491506;46.2968731094648,0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0;0.0;0.0
20.162843813890547;19.69891097797902;-28.677038847641157,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6
26.68075565413394;12.778934792983254;0.29373820277053264,0.0;0.0;0.0;0.0;0.4;0.2;0.0;0.0;0.0;0.0;0.4
33.95618972136363;17.68112772397204;26.62134693824767,0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.2
43.46282271303063;39.518512333109825;44.93413292932162,0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0;0.0
24.536884346832352;27.401509627410363;-10.794999857281562,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.4
32.83464158377427;29.506328389794863;20.782784432272116,0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.0;0.0;0.0;0.2
42.265683726665834;46.15903963389023;42.70925908234676,0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0
31.478824619612418;39.61751551920209;12.151412070497846,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.2
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;0.00526049995830391;-0.010408184525267927,0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
91.79194445896206;0.7002239872995752;31.57061004919839,0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.8;0.0;0.0;0.0
84.96711168768839;6.711605078227323;55.60490123668866,0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6;0.0;0.0;0.0
78.80079985319216;16.576539214817167;70.106357657179,0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.4;0.0;0.0;0.0
73.17288106145269;28.29368282427186;74.93781199128046,0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.2;0.0;0.0;0.0
67.64497183318726;41.34904304583387;74.38042449068686,0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
82.52771402602404;22.054552358312442;-1.5602111665863339,0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.8;0.0;0.0;0.0
76.51131890996818;22.70381351294676;28.702419264747014,0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.6;0.0;0.0;0.0
71.07641765240717;28.45783314647049;50.381389627257974,0.0;0.0;0.0;0.0;0.2;0.0;0.4;0.4;0.0;0.0;0.0
64.86332570170607;40.2195542583127;62.512084121930954,0.0;0.0;0.0;0.0;0.2;0.0;0.6;0.2;0.0;0.0;0.0
60.60862996469871;49.52083335427243;67.22618005203802,0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0
68.56353146192134;40.751102779461924;-0.7542598860111882,0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.6;0.0;0.0;0.0
64.10228385378542;40.60806140452738;29.538320957485542,0.0;0.0;0.0;0.0;0.4;0.0;0.2;0.4;0.0;0.0;0.0
59.680972289080316;44.9483775219256;51.129982754013625,0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.2;0.0;0.0;0.0
54.617327548794606;53.59060616030531;60.758869023958674,0.0;0.0;0.0;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.0
57.6446588233495;52.64739380183625;4.345358306733904,0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.4;0.0;0.0;0.0
54.200593903515326;50.34257117380431;36.19799221440342,0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.2;0.0;0.0;0.0
49.5847954446498;55.12135822248343;54.36832438500049,0.0;0.0;0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.0
48.62895178295267;56.91216045994957;15.060552623312828,0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0;0.0
40.362733626571746;54.79863856636899;33.349081115326264,0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
16.24447400883688;44.35786734366931;-64.94072656183228,0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
